lon,lat
-96.89515,32.963413
-95.995571,29.841473
-95.55504509,29.96208421
-96.8271658,32.5188817
-95.829852,29.671761
-95.50581989,29.85561067
-95.52592647,29.80777581
-95.28351173,29.80621324
-95.47259763,29.88084984
-95.63853862,29.84449434
-96.66940195,32.74753855
-95.44960489,30.31585044
-96.694098,30.805629
-95.07284,30.330619
-98.31089109,29.53933523
-95.2201071,29.7226019
-95.60619645,29.75366183
-95.436597,29.5097
-95.68172538,29.9846001
-95.23459556,29.84790131
-95.91379629,30.05873342
-106.28573,31.800125
-95.432004,29.546043
-95.722953,29.864125
-95.44137557,29.64058203
-95.58361757,29.613411
-97.36552493,32.6551671
-95.61103481,29.75448029
-84.62785694,33.6586529
-95.71223784,29.91014146
-96.781549,32.782455
-95.31386495,29.67047859
-95.68817104,29.79275144
-97.24486522,32.7333234
-95.67550314,29.63498343
-95.224586,29.618947
-75.126864,40.075673
-95.9250516,30.0640003
-95.30344561,29.96012709
-95.498823,30.000328
-95.65029481,29.72749621
-96.61239576,33.28061261
-95.66975634,29.88252786
-95.497787,29.751424
-95.46370272,29.52226381
-95.453098,29.350684
-95.41069917,29.8359964
-95.42497834,29.67029161
-95.53678794,29.59783802
-95.360554,30.059661
-95.416398,29.505741
-95.66074,29.64408673
-95.460341,29.3521203
-97.06606935,32.58454878
-95.42747717,29.70243111
-95.33435681,29.65068056
-95.796402,29.821106
-95.56937718,29.68294544
-95.57870868,29.7277552
-95.56894812,29.60398809
-95.9907058,30.0857916
-95.80171864,29.8293707
-95.4708502,29.74406857
-96.33107597,30.68640133
-95.52530094,29.63838578
-95.479103,30.026872
-97.059836,32.732988
-95.70340985,30.00174665
-89.90534224,34.98489247
-95.655247,29.958191
-95.2413986,29.9271658
-81.1174526,35.21076596
-97.621731,30.370483
-96.55413416,33.00343626
-96.77006255,32.98891775
-85.85019022,37.70900127
-81.29836601,28.47098891
-95.567124,29.976712
-95.43550347,29.1690615
-96.362916,30.64935929
-95.6971686,29.9691116
-95.67097041,29.91531157
-95.54356178,29.96952623
-96.42644555,32.88586297
-95.35391337,29.71263181
-96.75705942,32.665537
-95.38064071,29.75382229
-95.4724221,30.3110275
-95.4848639,29.54523079
-95.2908962,29.66632559
-102.051138,31.93536955
-95.67002057,29.64583743
-95.36913476,29.70317791
-95.776321,29.690328
-95.9907058,30.0857916
-95.33678525,29.88573554
-88.13426923,42.04402077
-95.09445,30.067116
-95.413134,29.64336165
-96.269575,30.582988
-96.96145476,33.229911
-78.89602485,35.04592151
-95.44305868,30.21208882
-96.80284985,32.69165263
-95.27743884,29.95707959
-95.7194525,29.7925891
-96.83008199,32.66022225
-89.9776086,30.04040925
-95.707685,29.9465425
-94.09224851,33.46212343
-80.29878278,40.70671929
-95.372897,30.049399
-95.613482,29.772274
-98.53898543,29.43967853
-95.2037976,29.86313959
-95.22015369,29.6437263
-95.62232239,30.57183813
-92.295307,34.730314
-98.357553,29.462764
-95.7584244,29.8316875
-95.27663825,29.65931842
-95.72947255,29.66809812
-96.3445961,30.5997427
-95.48775684,29.89511836
-97.34366584,32.58866151
-94.84062086,29.80661366
-95.49724986,30.02308044
-95.381345,29.775364
-95.547778,29.716867
-95.015094,29.664106
-75.313137,39.913348
-95.40951882,30.10768455
-80.46097796,35.33578965
-98.29630435,29.52078936
-95.634608,29.940856
-95.536465,29.586777
-95.0561992,29.4035922
-83.778457,31.951845
-97.436976,31.128188
-95.751328,29.993086
-96.96880333,28.79851822
-98.29819873,29.51707943
-95.35515207,29.59680185
-97.12074243,31.5412687
-95.62643777,29.94175701
-87.53833479,41.5842429
-95.20076876,29.85524596
-92.06271408,34.2089409
-95.14315129,29.671945
-95.63743491,29.62801904
-96.30611485,30.6155932
-95.860168,30.158292
-95.64097047,29.8414735
-84.519039,33.696339
-93.90507733,29.89983695
-95.25271384,29.9425181
-95.22136274,29.63189724
-95.38570155,29.82351061
-77.524653,37.153127
-95.386144,30.069867
-96.55248971,32.65134337
-95.432794,29.51843
-106.304223,31.771845
-95.33304465,29.78980769
-96.78982404,32.79071112
-96.82166887,32.75767156
-94.290233,32.316965
-95.66437278,29.6763652
-86.17348453,32.38371237
-95.45000757,29.845393
-94.61904302,31.71906482
-95.330056,32.379609
-96.359734,31.053669
-95.45669939,29.94666542
-95.2461794,30.05955884
-95.5033467,29.5450381
-87.16485319,41.59122956
-92.17180437,32.49011442
-89.984224,30.04269615
-95.725658,29.835901
-95.25177808,29.8406241
-95.77213891,29.57266156
-95.574709,30.066229
-95.560578,30.076862
-95.375616,30.050208
-95.438078,29.434895
-97.07379295,32.60676394
-96.8840912,32.6306784
-97.486144,35.525507
-95.41294625,30.12728669
-94.791521,29.307654
-97.34654329,35.45321613
-96.572706,32.7051
-97.665241,30.429261
-95.387539,29.694743
-95.45136524,30.43988258
-97.5591798,30.44259005
-95.986536,30.101587
-95.386928,30.039523
-95.613482,29.772274
-95.69491097,29.9905961
-95.22059551,29.56489131
-95.61854,29.748217
-96.87233355,29.91187467
-95.64042421,29.75578473
-95.74540786,29.83799229
-95.10747576,29.43768869
-95.45262786,29.84362921
-90.0106538,35.11445955
-96.8348177,32.4055123
-95.800351,30.03959
-95.4590484,29.90138697
-96.849117,32.528377
-97.102401,32.430461
-96.4719289,32.747893
-95.265069,29.838598
-95.864577,30.255592
-96.93662549,32.86455479
-95.63610774,29.92046956
-86.77159781,36.22765604
-96.8131581,32.5917883
-95.21268515,29.85032961
-96.30288753,30.59550123
-95.32179552,29.90586008
-95.7507897,30.2095594
-95.65279553,29.78906157
-98.33716,29.506093
-95.417115,29.696155
-95.548602,29.84275149
-95.559273,29.97004
-95.800392,30.016038
-96.29016391,30.54394695
-93.75405613,30.1337152
-95.2045902,30.15532245
-96.35423281,30.68857928
-96.52638084,32.93426468
-95.71678188,29.8312555
-95.4111738,29.5086391
-96.8683934,32.55307945
-84.29482073,39.70236123
-95.42756554,29.87531084
-93.81774944,32.40571434
-94.73425197,31.36473587
-92.92646832,32.81409471
-95.74827616,29.56348263
-95.309843,30.021711
-96.004043,30.079947
-95.47706606,29.68064588
-96.13442721,30.25668573
-95.60782971,29.68472482
-97.4226919,32.6432698
-95.361011,29.670903
-95.24200271,29.61977496
-95.36802531,29.74965096
-83.15481104,42.20071447
-95.457169,29.871936
-97.097752,31.638851
-95.3650793,29.62807184
-95.7046319,29.85934353
-97.78404081,30.16928309
-87.38234467,41.4879957
-92.35714087,34.69023734
-77.3189728,38.54704663
-96.83292219,33.01459927
-95.70821377,29.81718907
-95.2227636,29.97199265
-96.89293857,32.58549933
-95.66278201,29.85055177
-96.577239,32.851196
-95.268075,30.080686
-95.43485942,29.96594305
-96.5874295,30.87962423
-96.438803,32.905917
-96.8664229,32.5376416
-95.52724009,29.61147275
-95.36916453,29.75145027
-95.46950088,29.85738008
-101.696847,34.106521
-95.466856,29.736753
-97.096331,32.779874
-96.85685797,32.61471097
-95.428418,29.85833186
-96.647091,28.996306
-95.725371,29.835523
-117.403176,34.467649
-95.988805,30.086357
-95.18230763,29.80288337
-95.5597349,30.0010908
-104.883932,39.692586
-95.30790721,29.79544989
-95.52023981,29.73804915
-98.236311,29.577893
-96.53325978,31.5275098
-97.125695,32.646271
-96.06895849,30.08679355
-118.3269874,34.00735173
-78.9620072,35.9291775
-95.59668133,29.9281472
-94.97787,29.362965
-95.402271,29.627109
-95.51523745,29.54924137
-81.03214349,35.00129258
-90.5420429,34.2178865
-97.480283,35.475393
-94.97509614,29.82031571
-95.99313861,30.08669076
-96.88524737,32.63943213
-95.7120438,29.6305696
-95.78923582,29.73837197
-95.59595275,29.69759642
-95.727555,29.897581
-95.5421999,29.69675285
-95.48282317,29.59519201
-95.47168725,30.3935358
-95.836074,29.884252
-95.36767237,29.75171151
-95.69002605,29.68951225
-95.22847002,29.60656865
-94.98483234,29.80866862
-96.950093,32.618618
-89.68658788,30.24739101
-95.818143,29.490433
-98.336292,29.46733
-81.45124733,28.22964795
-95.52595091,30.04595864
-95.659644,29.861303
-95.725133,29.834653
-95.417316,29.773369
-95.577061,30.018648
-95.538231,30.702831
-95.31655243,30.02788667
-95.1211906,29.56956478
-96.838806,32.776873
-95.91285726,30.06872411
-95.28223284,29.82499196
-90.09281764,31.79446224
-95.62430149,29.88997328
-95.3380873,29.5554961
-76.929997,38.55178
-96.94523679,32.61227025
-90.04284523,32.36094167
-95.643187,29.898268
-95.031222,29.409398
-95.503523,29.942155
-96.918294,32.604286
-95.70621871,29.7867361
-93.93219753,29.91940753
-96.75985038,32.5622928
-95.6773014,29.6673061
-95.52023981,29.73804915
-95.467904,29.78528303
-95.827281,30.164988
-95.50606418,29.98213688
-95.35448214,29.80356937
-118.2220179,34.62845986
-95.26439957,29.95156579
-95.7107793,29.84518739
-95.46784621,29.81952799
-94.72896098,32.52838602
-95.18675468,29.96220802
-86.80390652,36.16707125
-95.779515,29.697826
-95.42525139,29.86000569
-96.631103,33.27631
-95.49056805,29.92253259
-96.001304,30.102698
-95.5825613,29.712151
-96.31060399,30.65936494
-87.59584705,41.8123813
-95.5421373,29.52871599
-95.31882049,29.80785054
-84.03904734,33.89334793
-95.37124615,29.83748591
-112.1505038,33.60821925
-85.010649,33.712271
-95.541456,30.096437
-96.72365093,33.15360087
-76.466229,37.1203925
-96.71825027,32.92483785
-95.50916012,29.6165926
-90.19437412,33.51627767
-97.588471,30.791612
-84.3575629,33.8285132
-95.709665,29.642842
-95.9907058,30.0857916
-95.43604614,29.98473314
-95.606552,29.92129
-95.51961051,29.54476978
-95.628068,29.789052
-96.62258255,33.02208791
-96.08937018,30.09880187
-93.926169,29.927218
-95.65679803,29.64337742
-95.65679803,29.64337742
-121.7128623,37.65720467
-95.70248309,29.65933605
-97.63889573,31.10681543
-97.63889573,31.10681543
-95.2691103,33.0440087
-95.182461,29.826898
-95.73460993,29.67609534
-95.59097621,30.15117113
-95.785218,29.690221
-95.394769,30.059899
-95.4142791,29.5285664
-95.34890524,29.62417327
-97.4838016,32.7476545
-95.8996261,29.690292
-121.6975318,37.92684599
-95.33835422,29.73783948
-95.500336,29.502979
-97.11016,33.17873
-122.2387604,37.5457485
-95.27308957,29.85630814
-97.99328192,26.1443323
-95.68558795,29.62794089
-95.666472,29.918966
-95.44570629,29.86117314
-96.791792,33.278047
-97.78029396,30.4300195
-94.93259498,29.81104613
-95.30572608,32.3797478
-97.719745,31.085397
-96.791792,33.278047
